date,sales,has_event,snap_CA,snap_TX,snap_WI,dayofweek,month,week,sin_dow,cos_dow,lag_1,lag_7,lag_28,rolling_mean_7,rolling_std_7
2013-02-26,27328,0,0,0,0,1,2,9,0.7818314824680297,0.6234898018587336,32020.0,28248.0,25549.0,34516.142857142855,6361.027679774491
2013-02-27,27884,0,0,0,0,2,2,9,0.9749279121818236,-0.22252093395631434,27328.0,30201.0,23523.0,34384.71428571428,6519.648602859053
2013-02-28,30374,0,0,0,0,3,2,9,0.43388373911755823,-0.900968867902419,27884.0,31408.0,26751.0,34053.71428571428,6819.381709859189
2013-03-01,39451,0,1,1,0,4,3,9,-0.433883739117558,-0.9009688679024191,30374.0,32563.0,39076.0,33906.0,6896.998840075308
2013-03-02,49772,0,1,0,1,5,3,9,-0.9749279121818235,-0.2225209339563146,39451.0,43031.0,51032.0,34890.0,7159.80844715835
2013-03-03,48247,0,1,1,1,6,3,9,-0.7818314824680299,0.6234898018587334,49772.0,44142.0,41558.0,35853.0,8720.508414077702
2013-03-04,35817,0,1,0,0,0,3,10,0.0,1.0,48247.0,32020.0,28992.0,36439.42857142857,9476.110556853704
2013-03-05,31236,0,1,1,1,1,3,10,0.7818314824680297,0.6234898018587336,35817.0,27328.0,31633.0,36981.857142857145,9287.774175918417
2013-03-06,32028,0,1,1,1,2,3,10,0.9749279121818236,-0.22252093395631434,31236.0,27884.0,31937.0,37540.142857142855,8710.268182411128
2013-03-07,29770,0,1,1,0,3,3,10,0.43388373911755823,-0.900968867902419,32028.0,30374.0,29699.0,38132.142857142855,8061.244805209899
2013-03-08,34292,0,1,0,1,4,3,10,-0.433883739117558,-0.9009688679024191,29770.0,39451.0,35546.0,38045.857142857145,8160.744888970426
2013-03-09,44889,0,1,1,1,5,3,10,-0.9749279121818235,-0.2225209339563146,34292.0,49772.0,45852.0,37308.857142857145,8245.214539933067
2013-03-10,44108,0,1,0,0,6,3,10,-0.7818314824680299,0.6234898018587334,44889.0,48247.0,43910.0,36611.28571428572,7148.703512159517
2013-03-11,36438,0,0,1,1,0,3,11,0.0,1.0,44108.0,35817.0,36617.0,36020.0,6123.551774365372
2013-03-12,33792,0,0,1,1,1,3,11,0.7818314824680297,0.6234898018587336,36438.0,31236.0,36141.0,36108.71428571428,6124.618919146061
2013-03-13,31808,0,0,1,0,2,3,11,0.9749279121818236,-0.22252093395631434,33792.0,32028.0,38551.0,36473.857142857145,5855.997735330026
2013-03-14,33167,0,0,0,1,3,3,11,0.43388373911755823,-0.900968867902419,31808.0,29770.0,30209.0,36442.42857142857,5884.356658608842
2013-03-15,37501,0,0,1,1,4,3,11,-0.433883739117558,-0.9009688679024191,33167.0,34292.0,38260.0,36927.71428571428,5358.98829737745
2013-03-16,43652,0,0,0,0,5,3,11,-0.9749279121818235,-0.2225209339563146,37501.0,44889.0,45157.0,37386.142857142855,5231.683968174778
2013-03-17,42570,1,0,0,0,6,3,11,-0.7818314824680299,0.6234898018587334,43652.0,44108.0,44653.0,37209.42857142857,4949.286273701237
2013-03-18,31365,0,0,0,0,0,3,12,0.0,1.0,42570.0,36438.0,34638.0,36989.71428571428,4614.833428351282
2013-03-19,29012,0,0,0,0,1,3,12,0.7818314824680297,0.6234898018587336,31365.0,33792.0,28248.0,36265.0,5089.804711381365
2013-03-20,29456,0,0,0,0,2,3,12,0.9749279121818236,-0.22252093395631434,29012.0,31808.0,30201.0,35582.142857142855,5754.170876519959
2013-03-21,29642,0,0,0,0,3,3,12,0.43388373911755823,-0.900968867902419,29456.0,33167.0,31408.0,35246.142857142855,6071.217544792025
2013-03-22,33168,0,0,0,0,4,3,12,-0.433883739117558,-0.9009688679024191,29642.0,37501.0,32563.0,34742.57142857143,6409.193757333889
2013-03-23,40620,0,0,0,0,5,3,12,-0.9749279121818235,-0.2225209339563146,33168.0,43652.0,43031.0,34123.57142857143,6306.805949584497
2013-03-24,40633,0,0,0,0,6,3,12,-0.7818314824680299,0.6234898018587334,40620.0,42570.0,44142.0,33690.42857142857,5608.834574643331
2013-03-25,29667,0,0,0,0,0,3,13,0.0,1.0,40633.0,31365.0,32020.0,33413.71428571428,5124.624627368208
2013-03-26,28632,0,0,0,0,1,3,13,0.7818314824680297,0.6234898018587336,29667.0,29012.0,27328.0,33171.142857142855,5275.721386015123
2013-03-27,28258,0,0,0,0,2,3,13,0.9749279121818236,-0.22252093395631434,28632.0,29456.0,27884.0,33116.857142857145,5327.352952094565
2013-03-28,29654,0,0,0,0,3,3,13,0.43388373911755823,-0.900968867902419,28258.0,29642.0,30374.0,32945.71428571428,5481.571025241041
2013-03-29,38067,0,0,0,0,4,3,13,-0.433883739117558,-0.9009688679024191,29654.0,33168.0,39451.0,32947.42857142857,5480.367379934289
2013-03-30,46410,0,0,0,0,5,3,13,-0.9749279121818235,-0.2225209339563146,38067.0,40620.0,49772.0,33647.28571428572,5815.773371165873
2013-03-31,34448,1,0,0,0,6,3,13,-0.7818314824680299,0.6234898018587334,46410.0,40633.0,48247.0,34474.42857142857,7215.934840271752
2013-04-01,34522,0,1,1,0,0,4,14,0.0,1.0,34448.0,29667.0,35817.0,33590.857142857145,6696.094643610605
2013-04-02,34642,1,1,0,1,1,4,14,0.7818314824680297,0.6234898018587336,34522.0,28632.0,31236.0,34284.42857142857,6469.533518916264
2013-04-03,35594,0,1,1,1,2,4,14,0.9749279121818236,-0.22252093395631434,34642.0,28258.0,32028.0,35143.0,5974.209543250614
2013-04-04,32174,0,1,0,0,3,4,14,0.43388373911755823,-0.900968867902419,35594.0,29654.0,29770.0,36191.0,5152.008119817615
2013-04-05,38056,0,1,1,1,4,4,14,-0.433883739117558,-0.9009688679024191,32174.0,38067.0,34292.0,36551.0,4686.07593479519
2013-04-06,46821,0,1,1,1,5,4,14,-0.9749279121818235,-0.2225209339563146,38056.0,46410.0,44889.0,36549.42857142857,4685.4846372295615
2013-04-07,46444,0,1,1,0,6,4,14,-0.7818314824680299,0.6234898018587334,46821.0,34448.0,44108.0,36608.142857142855,4829.989248731003
2013-04-08,35017,0,1,0,1,0,4,15,0.0,1.0,46444.0,34522.0,36438.0,38321.857142857145,5937.071793080345
2013-04-09,33750,0,1,1,1,1,4,15,0.7818314824680297,0.6234898018587336,35017.0,34642.0,33792.0,38392.57142857143,5887.006762272946
2013-04-10,31441,0,1,0,0,2,4,15,0.9749279121818236,-0.22252093395631434,33750.0,35594.0,31808.0,38265.142857142855,5990.466159617597
2013-04-11,32692,0,0,1,1,3,4,15,0.43388373911755823,-0.900968867902419,31441.0,32174.0,33167.0,37671.857142857145,6484.392992115016
2013-04-12,36082,0,0,1,1,4,4,15,-0.433883739117558,-0.9009688679024191,32692.0,38056.0,37501.0,37745.857142857145,6413.765493804996
2013-04-13,43645,0,0,1,0,5,4,15,-0.9749279121818235,-0.2225209339563146,36082.0,46821.0,43652.0,37463.857142857145,6441.194129159878
2013-04-14,43990,0,0,0,1,6,4,15,-0.7818314824680299,0.6234898018587334,43645.0,46444.0,42570.0,37010.142857142855,5746.6410313205615
2013-04-15,34102,0,0,1,1,0,4,16,0.0,1.0,43990.0,35017.0,31365.0,36659.57142857143,5115.397373197337
2013-04-16,31039,0,0,0,0,1,4,16,0.7818314824680297,0.6234898018587336,34102.0,33750.0,29012.0,36528.857142857145,5175.700739306427
2013-04-17,28815,0,0,0,0,2,4,16,0.9749279121818236,-0.22252093395631434,31039.0,31441.0,29456.0,36141.57142857143,5508.989951498757
2013-04-18,28474,0,0,0,0,3,4,16,0.43388373911755823,-0.900968867902419,28815.0,32692.0,29642.0,35766.42857142857,5953.8779199538785
2013-04-19,32829,0,0,0,0,4,4,16,-0.433883739117558,-0.9009688679024191,28474.0,36082.0,33168.0,35163.857142857145,6504.8409006567745
2013-04-20,40857,0,0,0,0,5,4,16,-0.9749279121818235,-0.2225209339563146,32829.0,43645.0,40620.0,34699.142857142855,6544.394380653106
2013-04-21,39931,0,0,0,0,6,4,16,-0.7818314824680299,0.6234898018587334,40857.0,43990.0,40633.0,34300.857142857145,5968.738153316606
2013-04-22,29951,0,0,0,0,0,4,17,0.0,1.0,39931.0,34102.0,29667.0,33721.0,4986.989572878638
2013-04-23,27059,0,0,0,0,1,4,17,0.7818314824680297,0.6234898018587336,29951.0,31039.0,28632.0,33128.0,5177.299585691398
2013-04-24,27607,0,0,0,0,2,4,17,0.9749279121818236,-0.22252093395631434,27059.0,28815.0,28258.0,32559.428571428572,5642.583801095144
2013-04-25,27476,0,0,0,0,3,4,17,0.43388373911755823,-0.900968867902419,27607.0,28474.0,29654.0,32386.85714285714,5792.665604842403
2013-04-26,31206,0,0,0,0,4,4,17,-0.433883739117558,-0.9009688679024191,27476.0,32829.0,38067.0,32244.285714285714,5915.990047159955
2013-04-27,35329,0,0,0,0,5,4,17,-0.9749279121818235,-0.2225209339563146,31206.0,40857.0,46410.0,32012.428571428572,5921.056658433643
2013-04-28,38902,0,0,0,0,6,4,17,-0.7818314824680299,0.6234898018587334,35329.0,39931.0,34448.0,31222.714285714286,4809.038944677935
2013-04-29,27445,0,0,0,0,0,4,18,0.0,1.0,38902.0,29951.0,34522.0,31075.714285714286,4504.57285116237
2013-04-30,28144,0,0,0,0,1,4,18,0.7818314824680297,0.6234898018587336,27445.0,27059.0,34642.0,30717.714285714286,4704.023374172629
2013-05-01,31358,0,1,1,0,2,5,18,0.9749279121818236,-0.22252093395631434,28144.0,27607.0,35594.0,30872.714285714286,4579.604339324788
2013-05-02,31741,0,1,0,1,3,5,18,0.43388373911755823,-0.900968867902419,31358.0,27476.0,32174.0,31408.571428571428,4347.360649756137
2013-05-03,36950,0,1,1,1,4,5,18,-0.433883739117558,-0.9009688679024191,31741.0,31206.0,38056.0,32017.85714285714,3988.400992401704
2013-05-04,40812,0,1,0,0,5,5,18,-0.9749279121818235,-0.2225209339563146,36950.0,35329.0,46821.0,32838.42857142857,4366.493896982029
2013-05-05,43203,1,1,1,1,6,5,18,-0.7818314824680299,0.6234898018587334,40812.0,38902.0,46444.0,33621.71428571428,5283.271609974467
2013-05-06,35368,0,1,1,1,0,5,19,0.0,1.0,43203.0,27445.0,35017.0,34236.142857142855,6174.608150281606
2013-05-07,31673,0,1,1,0,1,5,19,0.7818314824680297,0.6234898018587336,35368.0,28144.0,33750.0,35368.0,5399.8223736218215
2013-05-08,31346,0,1,0,1,2,5,19,0.9749279121818236,-0.22252093395631434,31673.0,31358.0,31441.0,35872.142857142855,4737.021195806907
2013-05-09,32938,0,1,1,1,3,5,19,0.43388373911755823,-0.900968867902419,31346.0,31741.0,32692.0,35870.42857142857,4738.928882393261
2013-05-10,33497,0,1,0,0,4,5,19,-0.433883739117558,-0.9009688679024191,32938.0,36950.0,36082.0,36041.42857142857,4584.156623892887
2013-05-11,45385,0,0,1,1,5,5,19,-0.9749279121818235,-0.2225209339563146,33497.0,40812.0,43645.0,35548.142857142855,4655.324028413482
2013-05-12,37390,1,0,1,1,6,5,19,-0.7818314824680299,0.6234898018587334,45385.0,43203.0,43990.0,36201.42857142857,5716.938891199937
2013-05-13,34609,0,0,1,0,0,5,20,0.0,1.0,37390.0,35368.0,34102.0,35371.0,4893.2565843209295
2013-05-14,32885,0,0,0,1,1,5,20,0.7818314824680297,0.6234898018587336,34609.0,31673.0,31039.0,35262.57142857143,4901.736048148087
2013-05-15,34611,0,0,1,1,2,5,20,0.9749279121818236,-0.22252093395631434,32885.0,31346.0,28815.0,35435.71428571428,4773.539417605002
2013-05-16,31937,0,0,0,0,3,5,20,0.43388373911755823,-0.900968867902419,34611.0,32938.0,28474.0,35902.142857142855,4456.298405200282
2013-05-17,34682,0,0,0,0,4,5,20,-0.433883739117558,-0.9009688679024191,31937.0,33497.0,32829.0,35759.142857142855,4581.568960831787
2013-05-18,40830,0,0,0,0,5,5,20,-0.9749279121818235,-0.2225209339563146,34682.0,45385.0,40857.0,35928.42857142857,4505.311452687193
2013-05-19,42673,0,0,0,0,6,5,20,-0.7818314824680299,0.6234898018587334,40830.0,37390.0,39931.0,35277.71428571428,2983.891291266387
2013-05-20,33646,0,0,0,0,0,5,21,0.0,1.0,42673.0,34609.0,29951.0,36032.42857142857,4075.5978644097154
2013-05-21,30286,0,0,0,0,1,5,21,0.7818314824680297,0.6234898018587336,33646.0,32885.0,27059.0,35894.857142857145,4147.276191613467
2013-05-22,28935,0,0,0,0,2,5,21,0.9749279121818236,-0.22252093395631434,30286.0,34611.0,27607.0,35523.57142857143,4557.676047327308
2013-05-23,30902,0,0,0,0,3,5,21,0.43388373911755823,-0.900968867902419,28935.0,31937.0,27476.0,34712.71428571428,5205.9025382824275
2013-05-24,35081,0,0,0,0,4,5,21,-0.433883739117558,-0.9009688679024191,30902.0,34682.0,31206.0,34564.857142857145,5311.504006354886
2013-05-25,39143,0,0,0,0,5,5,21,-0.9749279121818235,-0.2225209339563146,35081.0,40830.0,35329.0,34621.857142857145,5315.110329007668
2013-05-26,36049,0,0,0,0,6,5,21,-0.7818314824680299,0.6234898018587334,39143.0,42673.0,38902.0,34380.857142857145,5016.564476098892
2013-05-27,36277,1,0,0,0,0,5,22,0.0,1.0,36049.0,33646.0,27445.0,33434.57142857143,3622.853058808011
2013-05-28,29298,0,0,0,0,1,5,22,0.7818314824680297,0.6234898018587336,36277.0,30286.0,28144.0,33810.42857142857,3781.4504208986446
2013-05-29,26967,0,0,0,0,2,5,22,0.9749279121818236,-0.22252093395631434,29298.0,28935.0,31358.0,33669.28571428572,3949.6238096932093
2013-05-30,28125,0,0,0,0,3,5,22,0.43388373911755823,-0.900968867902419,26967.0,30902.0,31741.0,33388.142857142855,4388.451755405782
2013-05-31,36086,0,0,0,0,4,5,22,-0.433883739117558,-0.9009688679024191,28125.0,35081.0,36950.0,32991.42857142857,4760.412162027703
2013-06-01,44808,0,1,1,0,5,6,22,-0.9749279121818235,-0.2225209339563146,36086.0,39143.0,40812.0,33135.0,4848.280073043117
2013-06-02,47502,0,1,0,1,6,6,22,-0.7818314824680299,0.6234898018587334,44808.0,36049.0,43203.0,33944.28571428572,6279.771485075086
2013-06-03,39245,0,1,1,1,0,6,23,0.0,1.0,47502.0,36277.0,35368.0,35580.42857142857,8136.914133690225
2013-06-04,33809,0,1,0,0,1,6,23,0.7818314824680297,0.6234898018587336,39245.0,29298.0,31673.0,36004.42857142857,8255.721952220838
2013-06-05,35911,0,1,1,1,2,6,23,0.9749279121818236,-0.22252093395631434,33809.0,26967.0,31346.0,36648.857142857145,7808.951859427562
2013-06-06,34166,1,1,1,1,3,6,23,0.43388373911755823,-0.900968867902419,35911.0,28125.0,32938.0,37926.57142857143,6598.693983335963
2013-06-07,37602,0,1,1,0,4,6,23,-0.433883739117558,-0.9009688679024191,34166.0,36086.0,33497.0,38789.57142857143,5386.933043861554
2013-06-08,44647,0,1,0,1,5,6,23,-0.9749279121818235,-0.2225209339563146,37602.0,44808.0,45385.0,39006.142857142855,5289.722596021176
2013-06-09,48164,0,1,1,1,6,6,23,-0.7818314824680299,0.6234898018587334,44647.0,47502.0,37390.0,38983.142857142855,5260.560978595694
2013-06-10,36769,0,1,0,0,0,6,24,0.0,1.0,48164.0,39245.0,34609.0,39077.71428571428,5442.05254520404
2013-06-11,34625,0,0,1,1,1,6,24,0.7818314824680297,0.6234898018587336,36769.0,33809.0,32885.0,38724.0,5509.4161215141385
2013-06-12,33942,0,0,1,1,2,6,24,0.9749279121818236,-0.22252093395631434,34625.0,35911.0,34611.0,38840.57142857143,5395.545225990991
2013-06-13,34188,0,0,1,0,3,6,24,0.43388373911755823,-0.900968867902419,33942.0,34166.0,31937.0,38559.28571428572,5620.3678917038105
2013-06-14,39767,0,0,0,1,4,6,24,-0.433883739117558,-0.9009688679024191,34188.0,37602.0,34682.0,38562.42857142857,5617.507183117869
2013-06-15,46309,0,0,1,1,5,6,24,-0.9749279121818235,-0.2225209339563146,39767.0,44647.0,40830.0,38871.71428571428,5615.41460963437
2013-06-16,39690,1,0,0,0,6,6,24,-0.7818314824680299,0.6234898018587334,46309.0,48164.0,42673.0,39109.142857142855,5926.803169460218
2013-06-17,34118,0,0,0,0,0,6,25,0.0,1.0,39690.0,36769.0,33646.0,37898.57142857143,4450.665675197463
2013-06-18,31177,0,0,0,0,1,6,25,0.7818314824680297,0.6234898018587336,34118.0,34625.0,30286.0,37519.857142857145,4670.17784916775
2013-06-19,31070,0,0,0,0,2,6,25,0.9749279121818236,-0.22252093395631434,31177.0,33942.0,28935.0,37027.28571428572,5180.357443082014
2013-06-20,31771,1,0,0,0,3,6,25,0.43388373911755823,-0.900968867902419,31070.0,34188.0,30902.0,36617.0,5564.898082325199
2013-06-21,36703,0,0,0,0,4,6,25,-0.433883739117558,-0.9009688679024191,31771.0,39767.0,35081.0,36271.71428571428,5810.3021067263435
2013-06-22,42276,0,0,0,0,5,6,25,-0.9749279121818235,-0.2225209339563146,36703.0,46309.0,39143.0,35834.0,5615.239561526594
2013-06-23,43275,0,0,0,0,6,6,25,-0.7818314824680299,0.6234898018587334,42276.0,39690.0,36049.0,35257.857142857145,4446.640058462554
2013-06-24,34118,0,0,0,0,0,6,26,0.0,1.0,43275.0,34118.0,36277.0,35770.0,5187.007872238744
2013-06-25,31603,0,0,0,0,1,6,26,0.7818314824680297,0.6234898018587336,34118.0,31177.0,29298.0,35770.0,5187.007872238744
2013-06-26,30356,0,0,0,0,2,6,26,0.9749279121818236,-0.22252093395631434,31603.0,31070.0,26967.0,35830.857142857145,5126.282260032493
2013-06-27,31457,0,0,0,0,3,6,26,0.43388373911755823,-0.900968867902419,30356.0,31771.0,28125.0,35728.857142857145,5242.583505250425
2013-06-28,36753,0,0,0,0,4,6,26,-0.433883739117558,-0.9009688679024191,31457.0,36703.0,36086.0,35684.0,5283.277644291155
2013-06-29,44949,0,0,0,0,5,6,26,-0.9749279121818235,-0.2225209339563146,36753.0,42276.0,44808.0,35691.142857142855,5284.918461325319
2013-06-30,44823,0,0,0,0,6,6,26,-0.7818314824680299,0.6234898018587334,44949.0,43275.0,47502.0,36073.0,5900.692755939766
2013-07-01,38716,0,1,1,0,0,7,27,0.0,1.0,44823.0,34118.0,39245.0,36294.142857142855,6235.121181088396
2013-07-02,37242,0,1,0,1,1,7,27,0.7818314824680297,0.6234898018587336,38716.0,31603.0,33809.0,36951.0,6209.8038347975735
2013-07-03,43999,0,1,1,1,2,7,27,0.9749279121818236,-0.22252093395631434,37242.0,30356.0,35911.0,37756.57142857143,5749.0715440884505
2013-07-04,36783,1,1,0,0,3,7,27,0.43388373911755823,-0.900968867902419,43999.0,31457.0,34166.0,39705.57142857143,5097.715039019686
2013-07-05,40807,0,1,1,1,4,7,27,-0.433883739117558,-0.9009688679024191,36783.0,36753.0,37602.0,40466.42857142857,3923.653903236213
2013-07-06,41832,0,1,1,1,5,7,27,-0.9749279121818235,-0.2225209339563146,40807.0,44949.0,44647.0,41045.57142857143,3567.1873073493175
2013-07-07,44624,0,1,1,0,6,7,27,-0.7818314824680299,0.6234898018587334,41832.0,44823.0,48164.0,40600.28571428572,3171.2960397018096
2013-07-08,37460,0,1,0,1,0,7,28,0.0,1.0,44624.0,38716.0,36769.0,40571.857142857145,3127.725873994867
2013-07-09,37253,1,1,1,1,1,7,28,0.7818314824680297,0.6234898018587336,37460.0,37242.0,34625.0,40392.42857142857,3284.054955749183
2013-07-10,34579,0,1,0,0,2,7,28,0.9749279121818236,-0.22252093395631434,37253.0,43999.0,33942.0,40394.0,3282.2983817237705
2013-07-11,36361,0,0,1,1,3,7,28,0.43388373911755823,-0.900968867902419,34579.0,36783.0,34188.0,39048.28571428572,3482.8739911307594
2013-07-12,41279,0,0,1,1,4,7,28,-0.433883739117558,-0.9009688679024191,36361.0,40807.0,39767.0,38988.0,3531.926103417209
2013-07-13,45185,0,0,1,0,5,7,28,-0.9749279121818235,-0.2225209339563146,41279.0,41832.0,46309.0,39055.42857142857,3576.662916609208
2013-07-14,46672,0,0,0,1,6,7,28,-0.7818314824680299,0.6234898018587334,45185.0,44624.0,39690.0,39534.42857142857,4183.525541021686
2013-07-15,37624,0,0,1,1,0,7,29,0.0,1.0,46672.0,37460.0,34118.0,39827.0,4644.949192402412
2013-07-16,33937,0,0,0,0,1,7,29,0.7818314824680297,0.6234898018587336,37624.0,37253.0,31177.0,39850.42857142857,4631.414393650616
2013-07-17,32467,0,0,0,0,2,7,29,0.9749279121818236,-0.22252093395631434,33937.0,34579.0,31070.0,39376.71428571428,5088.404488451669
2013-07-18,33921,0,0,0,0,3,7,29,0.43388373911755823,-0.900968867902419,32467.0,36361.0,31771.0,39075.0,5468.699266431327
2013-07-19,36194,0,0,0,0,4,7,29,-0.433883739117558,-0.9009688679024191,33921.0,41279.0,36703.0,38726.42857142857,5741.478260783324
2013-07-20,41527,0,0,0,0,5,7,29,-0.9749279121818235,-0.2225209339563146,36194.0,45185.0,42276.0,38000.0,5686.110562883319
2013-07-21,42039,0,0,0,0,6,7,29,-0.7818314824680299,0.6234898018587334,41527.0,46672.0,43275.0,37477.42857142857,5048.020366346353
2013-07-22,32203,0,0,0,0,0,7,30,0.0,1.0,42039.0,37624.0,34118.0,36815.57142857143,3788.0615912426238
2013-07-23,31304,0,0,0,0,1,7,30,0.7818314824680297,0.6234898018587336,32203.0,33937.0,31603.0,36041.142857142855,4133.613126090842
2013-07-24,31468,0,0,0,0,2,7,30,0.9749279121818236,-0.22252093395631434,31304.0,32467.0,30356.0,35665.0,4463.617105741343
2013-07-25,31816,0,0,0,0,3,7,30,0.43388373911755823,-0.900968867902419,31468.0,33921.0,31457.0,35522.28571428572,4596.888430024738
2013-07-26,36843,0,0,0,0,4,7,30,-0.433883739117558,-0.9009688679024191,31816.0,36194.0,36753.0,35221.57142857143,4784.13582782175
2013-07-27,41672,0,0,0,0,5,7,30,-0.9749279121818235,-0.2225209339563146,36843.0,41527.0,44949.0,35314.28571428572,4812.327493506857
2013-07-28,40480,0,0,0,0,6,7,30,-0.7818314824680299,0.6234898018587334,41672.0,42039.0,44823.0,35335.0,4843.736230087962
2013-07-29,31763,0,0,0,0,0,7,31,0.0,1.0,40480.0,32203.0,38716.0,35112.28571428572,4508.341924118223
2013-07-30,30162,0,0,0,0,1,7,31,0.7818314824680297,0.6234898018587336,31763.0,31304.0,37242.0,35049.42857142857,4558.453606840195
2013-07-31,31255,0,0,0,0,2,7,31,0.9749279121818236,-0.22252093395631434,30162.0,31468.0,43999.0,34886.28571428572,4731.972975207629
2013-08-01,37309,0,1,1,0,3,8,31,0.43388373911755823,-0.900968867902419,31255.0,31816.0,36783.0,34855.857142857145,4758.229482646241
2013-08-02,41663,0,1,0,1,4,8,31,-0.433883739117558,-0.9009688679024191,37309.0,36843.0,40807.0,35640.57142857143,4624.414011783656
2013-08-03,47105,0,1,1,1,5,8,31,-0.9749279121818235,-0.2225209339563146,41663.0,41672.0,41832.0,36329.142857142855,5161.009701875898
2013-08-04,44439,0,1,0,0,6,8,31,-0.7818314824680299,0.6234898018587334,47105.0,40480.0,44624.0,37105.28571428572,6366.217053433578
2013-08-05,39149,0,1,1,1,0,8,32,0.0,1.0,44439.0,31763.0,37460.0,37670.857142857145,6871.776685073789
2013-08-06,36694,0,1,1,1,1,8,32,0.7818314824680297,0.6234898018587336,39149.0,30162.0,37253.0,38726.0,6361.560788569617
2013-08-07,35079,0,1,1,0,2,8,32,0.9749279121818236,-0.22252093395631434,36694.0,31255.0,34579.0,39659.142857142855,5283.754549830727
2013-08-08,34886,1,1,0,1,3,8,32,0.43388373911755823,-0.900968867902419,35079.0,37309.0,36361.0,40205.42857142857,4392.559385185439
2013-08-09,40699,0,1,1,1,4,8,32,-0.433883739117558,-0.9009688679024191,34886.0,41663.0,41279.0,39859.28571428572,4740.530656452045
2013-08-10,44912,0,1,0,0,5,8,32,-0.9749279121818235,-0.2225209339563146,40699.0,47105.0,45185.0,39721.57142857143,4693.164598901334
